id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop,ano_arquivo,data,hora,ano,mes,dia_semana_nome,gravidade
321583.0,2020-11-15,,13:50:00,RJ,101,269,RIO BONITO,CONDUTOR DORMINDO,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CÉU CLARO,DUPLA,Reta,Não,4,0,2,0,2,0,2,2,-22.71495082,-42.67804708,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,,13,,,,1.0
321640.0,2020-11-15,,17:20:00,RJ,101,297,ITABORAI,MAL SÚBITO,COLISÃO COM OBJETO ESTÁTICO,COM VÍTIMAS FERIDAS,ANOITECER,Decrescente,CÉU CLARO,DUPLA,Curva,Sim,1,0,1,0,0,0,1,1,-22.76942037,-42.91873581,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,17,,,,1.0
321692.0,2020-11-15,,21:40:00,RJ,101,316,SAO GONCALO,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO LATERAL,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,3,0,2,0,1,0,2,2,-22.82835879,-43.09208739,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,21,,,,1.0
321695.0,2020-11-15,,21:45:00,RJ,493,"0,1",ITABORAI,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO LATERAL,SEM VÍTIMAS,PLENA NOITE,Crescente,CÉU CLARO,SIMPLES,Reta,Sim,3,0,0,0,2,1,0,2,-22.76398788,-42.92731895,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,21,,,,0.0
321701.0,2020-11-15,,22:30:00,RJ,101,317,SAO GONCALO,INGESTÃO DE ÁLCOOL,COLISÃO COM OBJETO ESTÁTICO,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,5,0,5,0,0,0,5,1,-22.83707798,-43.09492006,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,22,,,,1.0
321780.0,2020-11-16,,07:00:00,RJ,101,317,SAO GONCALO,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,SOL,DUPLA,Reta,Não,3,0,3,0,0,0,3,2,-22.83707798,-43.09492006,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,7,,,,1.0
322056.0,2020-11-17,,16:20:00,RJ,101,323,NITEROI,MAL SÚBITO,TOMBAMENTO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,NUBLADO,DUPLA,Reta,Sim,1,0,1,0,0,0,1,1,-22.87684786,-43.11728689,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,16,,,,1.0
322114.0,2020-11-18,,01:00:00,RJ,101,327,NITEROI,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,GAROA/CHUVISCO,MÚLTIPLA,Declive,Não,2,0,1,0,1,0,1,2,-22.87117393,-43.15595099,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,1,,,,1.0
322228.0,2020-11-18,,17:00:00,RJ,101,283,ITABORAI,FALTA DE ATENÇÃO À CONDUÇÃO,QUEDA DE OCUPANTE DE VEÍCULO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,NUBLADO,SIMPLES,Curva,Não,1,0,1,0,0,0,1,1,-22.73591014,-42.80592689,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,,17,,,,1.0
322713.0,2020-11-20,,20:00:00,RJ,101,306,SAO GONCALO,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,2,0,1,0,1,0,1,2,-22.78913759,-43.00550909,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,20,,,,1.0
322854.0,2020-11-21,,11:55:00,RJ,101,305,SAO GONCALO,DESOBEDIÊNCIA ÀS NORMAS DE TRÂNSITO PELO CONDUTOR,COLISÃO LATERAL,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,NUBLADO,DUPLA,Reta,Sim,2,0,1,0,1,0,1,2,-22.78702832,-42.99589293,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,11,,,,1.0
322961.0,2020-11-21,,19:55:00,RJ,101,295,ITABORAI,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO COM OBJETO ESTÁTICO,COM VÍTIMAS FATAIS,PLENA NOITE,Crescente,NUBLADO,DUPLA,Reta,Sim,1,1,0,0,0,0,0,1,-22.76365068,-42.90223623,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,19,,,,2.0
323006.0,2020-11-22,,05:00:00,RJ,101,258,RIO BONITO,CONDUTOR DORMINDO,COLISÃO TRASEIRA,COM VÍTIMAS FATAIS,AMANHECER,Decrescente,NUBLADO,DUPLA,Reta,Não,2,1,1,0,0,0,1,2,-22.7015937,-42.58693809,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,,5,,,,2.0
323071.0,2020-11-22,,10:20:00,RJ,101,293,ITABORAI,NÃO GUARDAR DISTÂNCIA DE SEGURANÇA,COLISÃO LATERAL,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,NUBLADO,DUPLA,Curva,Sim,2,0,1,0,1,0,1,2,-22.756203,-42.88724,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,10,,,,1.0
323320.0,2020-11-23,,13:45:00,RJ,101,305,SAO GONCALO,NÃO GUARDAR DISTÂNCIA DE SEGURANÇA,ENGAVETAMENTO,SEM VÍTIMAS,PLENO DIA,Crescente,NUBLADO,DUPLA,Reta,Sim,4,0,0,0,4,0,0,4,-22.78702832,-42.99589293,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,13,,,,0.0
323359.0,2020-11-23,,15:50:00,RJ,101,294,ITABORAI,NÃO GUARDAR DISTÂNCIA DE SEGURANÇA,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,NUBLADO,MÚLTIPLA,Reta,Sim,4,0,1,0,3,0,1,4,-22.7584434,-42.89502344,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,15,,,,1.0
323442.0,2020-11-23,,21:45:00,RJ,493,"0,9",ITABORAI,DESOBEDIÊNCIA ÀS NORMAS DE TRÂNSITO PELO CONDUTOR,COLISÃO FRONTAL,COM VÍTIMAS FERIDAS,PLENA NOITE,Crescente,GAROA/CHUVISCO,MÚLTIPLA,Reta,Sim,2,0,1,0,1,0,1,2,-22.76814876,-42.92216778,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,21,,,,1.0
323572.0,2020-11-24,,18:30:00,RJ,101,297,ITABORAI,NÃO GUARDAR DISTÂNCIA DE SEGURANÇA,ENGAVETAMENTO,SEM VÍTIMAS,PLENO DIA,Decrescente,CÉU CLARO,MÚLTIPLA,Reta,Sim,4,0,0,0,4,0,0,4,-22.76942037,-42.91873581,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,18,,,,0.0
323770.0,2020-10-24,,07:50:00,RJ,101,323,NITEROI,NÃO GUARDAR DISTÂNCIA DE SEGURANÇA,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CÉU CLARO,MÚLTIPLA,Reta,Não,3,0,1,0,2,0,1,3,-22.87684786,-43.11728689,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,7,,,,1.0
323969.0,2020-11-26,,21:15:00,RJ,101,287,ITABORAI,FALTA DE ATENÇÃO DO PEDESTRE,ATROPELAMENTO DE PEDESTRE,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,2,0,0,1,1,0,1,2,-22.75517486,-42.83462502,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,,21,,,,1.0
323993.0,2020-11-27,,01:50:00,RJ,101,320,NITEROI,FALTA DE ATENÇÃO À CONDUÇÃO,TOMBAMENTO,COM VÍTIMAS FERIDAS,PLENA NOITE,Crescente,CÉU CLARO,SIMPLES,Curva,Sim,1,0,1,0,0,0,1,1,-22.86171098,-43.10714015,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,1,,,,1.0
324142.0,2020-11-27,,16:30:00,RJ,101,295,ITABORAI,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,3,0,1,0,2,0,1,2,-22.76715948,-42.90856361,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,16,,,,1.0
324237.0,2020-11-27,,17:30:00,RJ,101,296,ITABORAI,FALTA DE ATENÇÃO À CONDUÇÃO,TOMBAMENTO,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,CÉU CLARO,SIMPLES,Curva,Sim,1,0,1,0,0,0,1,1,-22.7670498,-42.91019601,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,17,,,,1.0
324382.0,2020-11-28,,17:29:00,RJ,101,313,SAO GONCALO,DESOBEDIÊNCIA ÀS NORMAS DE TRÂNSITO PELO CONDUTOR,COLISÃO LATERAL,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,3,0,2,0,1,0,2,2,-22.81049093,-43.06983304,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,17,,,,1.0
324404.0,2020-11-28,,17:30:00,RJ,101,285,ITABORAI,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO COM OBJETO ESTÁTICO,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CÉU CLARO,DUPLA,Reta,Não,2,0,2,0,0,0,2,1,-22.7498742,-42.81644087,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,,17,,,,1.0
324515.0,2020-11-21,,19:40:00,RJ,101,313,SAO GONCALO,DESOBEDIÊNCIA ÀS NORMAS DE TRÂNSITO PELO CONDUTOR,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,NUBLADO,DUPLA,Reta,Sim,2,0,1,0,1,0,1,2,-22.81049093,-43.06983304,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,19,,,,1.0
324578.0,2020-11-29,,11:10:00,RJ,101,323,NITEROI,NÃO GUARDAR DISTÂNCIA DE SEGURANÇA,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,MÚLTIPLA,Reta,Não,2,0,1,0,1,0,1,2,-22.87684786,-43.11728689,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,11,,,,1.0
324624.0,2020-11-29,,15:30:00,RJ,101,283,ITABORAI,FALTA DE ATENÇÃO À CONDUÇÃO,QUEDA DE OCUPANTE DE VEÍCULO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,SOL,SIMPLES,Retorno Regulamentado,Não,2,0,2,0,0,0,2,1,-22.73591014,-42.80592689,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,,15,,,,1.0
324675.0,2020-11-29,,18:50:00,RJ,101,267,RIO BONITO,DEFEITO MECÂNICO NO VEÍCULO,TOMBAMENTO,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,CÉU CLARO,DUPLA,Reta,Não,2,0,2,0,0,0,2,1,-22.70728329,-42.66059086,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,,18,,,,1.0
324903.0,2020-11-30,,23:00:00,RJ,101,287,ITABORAI,FALTA DE ATENÇÃO À CONDUÇÃO,ATROPELAMENTO DE ANIMAL,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,1,0,1,0,0,0,1,1,-22.75517486,-42.83462502,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,,23,,,,1.0
324927.0,2020-12-01,6.0,07:10:00,RJ,101,287,ITABORAI,FALTA DE ATENÇÃO À CONDUÇÃO,TOMBAMENTO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,1,0,1,0,0,0,1,1,-22.75517486,-42.83462502,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,2020-01-12,7,2020.0,1.0,Domingo,1.0
325260.0,2020-12-02,2.0,23:00:00,RJ,101,303,SAO GONCALO,DESOBEDIÊNCIA ÀS NORMAS DE TRÂNSITO PELO CONDUTOR,COLISÃO FRONTAL,COM VÍTIMAS FERIDAS,PLENA NOITE,Crescente,CÉU CLARO,DUPLA,Reta,Sim,3,0,1,0,1,1,1,2,-22.7828205,-42.9766681,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,2020-02-12,23,2020.0,2.0,Quarta,1.0
325553.0,2020-12-04,6.0,11:00:00,RJ,101,322,NITEROI,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO TRASEIRA,SEM VÍTIMAS,PLENO DIA,Decrescente,CÉU CLARO,SIMPLES,Reta,Sim,4,0,0,0,4,0,0,4,-22.878923,-43.110676,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,2020-04-12,11,2020.0,4.0,Domingo,0.0
325577.0,2020-12-04,6.0,16:40:00,RJ,101,310,SAO GONCALO,NÃO GUARDAR DISTÂNCIA DE SEGURANÇA,COLISÃO LATERAL,COM VÍTIMAS FERIDAS,ANOITECER,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,2,0,1,0,1,0,1,2,-22.79717023,-43.04404993,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,2020-04-12,16,2020.0,4.0,Domingo,1.0
325688.0,2020-12-05,1.0,03:25:00,RJ,101,296,ITABORAI,FALTA DE ATENÇÃO DO PEDESTRE,ATROPELAMENTO DE PEDESTRE,COM VÍTIMAS FERIDAS,AMANHECER,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,2,0,0,1,1,0,1,2,-22.7670498,-42.91019601,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,2020-05-12,3,2020.0,5.0,Terça,1.0
325696.0,2020-12-05,1.0,05:25:00,RJ,101,290,ITABORAI,FALTA DE ATENÇÃO À CONDUÇÃO,SAÍDA DE LEITO CARROÇÁVEL,COM VÍTIMAS FATAIS,AMANHECER,Crescente,CÉU CLARO,DUPLA,Reta,Não,3,2,0,1,0,0,1,1,-22.76457445,-42.86989322,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,2020-05-12,5,2020.0,5.0,Terça,2.0
325871.0,2020-12-05,1.0,18:30:00,RJ,101,323,NITEROI,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENA NOITE,Crescente,NUBLADO,DUPLA,Reta,Sim,2,0,1,0,1,0,1,2,-22.87684786,-43.11728689,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,2020-05-12,18,2020.0,5.0,Terça,1.0
326066.0,2020-12-06,4.0,14:10:00,RJ,101,295,ITABORAI,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO COM OBJETO ESTÁTICO,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CHUVA,DUPLA,Curva,Sim,5,0,1,0,4,0,1,2,-22.76365068,-42.90223623,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,2020-06-12,14,2020.0,6.0,Sexta,1.0
326169.0,2020-12-06,4.0,20:45:00,RJ,101,321,NITEROI,DEFEITO MECÂNICO NO VEÍCULO,COLISÃO FRONTAL,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,CHUVA,MÚLTIPLA,Curva,Sim,1,0,1,0,0,0,1,1,-22.86785571,-43.11040213,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,2020-06-12,20,2020.0,6.0,Sexta,1.0
326523.0,2020-12-08,2.0,12:30:00,RJ,493,1,ITABORAI,DESOBEDIÊNCIA ÀS NORMAS DE TRÂNSITO PELO PEDESTRE,COLISÃO TRANSVERSAL,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,SIMPLES,Reta,Sim,2,0,1,0,1,0,1,2,-22.76398788,-42.92731895,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,2020-08-12,12,2020.0,8.0,Quarta,1.0
326696.0,2020-12-09,5.0,08:30:00,RJ,101,328,NITEROI,DEFEITO MECÂNICO NO VEÍCULO,TOMBAMENTO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,NUBLADO,MÚLTIPLA,Reta,Não,1,0,1,0,0,0,1,1,-22.87028692,-43.16579699,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,2020-09-12,8,2020.0,9.0,Sábado,1.0
326763.0,2020-12-09,5.0,15:10:00,RJ,101,"294,5",ITABORAI,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO TRASEIRA,SEM VÍTIMAS,PLENO DIA,Crescente,CHUVA,DUPLA,Reta,Sim,3,0,0,0,3,0,0,3,-22.7584434,-42.89502344,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,2020-09-12,15,2020.0,9.0,Sábado,0.0
326766.0,2020-12-09,5.0,09:40:00,RJ,101,292,ITABORAI,DESOBEDIÊNCIA ÀS NORMAS DE TRÂNSITO PELO CONDUTOR,ATROPELAMENTO DE PEDESTRE,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CHUVA,SIMPLES,Reta,Sim,2,0,1,0,1,0,1,2,-22.76038215,-42.87856408,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,2020-09-12,9,2020.0,9.0,Sábado,1.0
326978.0,2020-12-10,0.0,18:50:00,RJ,101,313,SAO GONCALO,NÃO GUARDAR DISTÂNCIA DE SEGURANÇA,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,4,0,1,0,3,0,1,2,-22.81049093,-43.06983304,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,2020-10-12,18,2020.0,10.0,Segunda,1.0
326995.0,2020-12-10,0.0,20:55:00,RJ,101,312,SAO GONCALO,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,2,0,1,0,1,0,1,2,-22.80546555,-43.06156967,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,2020-10-12,20,2020.0,10.0,Segunda,1.0
327120.0,2020-12-11,3.0,12:40:00,RJ,101,264,RIO BONITO,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO LATERAL,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,2,0,1,0,1,0,1,2,-22.71818337,-42.63600702,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,2020-11-12,12,2020.0,11.0,Quinta,1.0
327678.0,2020-12-13,,17:20:00,RJ,101,311,SAO GONCALO,DESOBEDIÊNCIA ÀS NORMAS DE TRÂNSITO PELO CONDUTOR,ENGAVETAMENTO,COM VÍTIMAS FERIDAS,ANOITECER,Crescente,CÉU CLARO,DUPLA,Reta,Sim,5,0,2,0,3,0,2,3,-22.80062246,-43.05318779,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,17,,,,1.0
327953.0,2020-12-14,,19:00:00,RJ,101,254,RIO BONITO,DEFEITO MECÂNICO NO VEÍCULO,INCÊNDIO,SEM VÍTIMAS,PLENA NOITE,Decrescente,CÉU CLARO,DUPLA,Reta,Não,2,0,0,0,2,0,0,1,-22.692225,-42.549546,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,,19,,,,0.0
327961.0,2020-12-14,,09:50:00,RJ,101,298,ITABORAI,DESOBEDIÊNCIA ÀS NORMAS DE TRÂNSITO PELO CONDUTOR,QUEDA DE OCUPANTE DE VEÍCULO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,1,0,1,0,0,0,1,1,-22.7714,-42.92896,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,9,,,,1.0
328053.0,2020-12-15,,12:44:00,RJ,101,"294,2",ITABORAI,DESOBEDIÊNCIA ÀS NORMAS DE TRÂNSITO PELO CONDUTOR,COLISÃO LATERAL,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,SOL,DUPLA,Reta,Sim,2,0,1,0,1,0,1,2,-22.7584434,-42.89502344,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,12,,,,1.0
328442.0,2020-09-20,,13:27:00,RJ,101,"316,9",SAO GONCALO,FALTA DE ATENÇÃO À CONDUÇÃO,DANOS EVENTUAIS,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CHUVA,DUPLA,Reta,Sim,1,0,1,0,0,0,1,1,-22.82835879,-43.09208739,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,13,,,,1.0
328580.0,2020-12-18,,02:45:00,RJ,101,324,NITEROI,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO COM OBJETO ESTÁTICO,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,NUBLADO,DUPLA,Reta,Não,1,0,1,0,0,0,1,1,-22.87381074,-43.12640997,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,2,,,,1.0
328943.0,2020-12-19,,15:00:00,RJ,101,264,RIO BONITO,DESOBEDIÊNCIA ÀS NORMAS DE TRÂNSITO PELO CONDUTOR,COLISÃO LATERAL,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CÉU CLARO,DUPLA,Reta,Não,3,0,1,0,2,0,1,2,-22.71818337,-42.63600702,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,,15,,,,1.0
329325.0,2020-12-20,,19:20:00,RJ,493,"0,5",ITABORAI,INGESTÃO DE ÁLCOOL,QUEDA DE OCUPANTE DE VEÍCULO,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,CÉU CLARO,SIMPLES,Reta,Sim,2,0,1,0,1,0,1,1,-22.77062,-42.92223,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,19,,,,1.0
329719.0,2020-12-19,,00:10:00,RJ,101,319,SAO GONCALO,DESOBEDIÊNCIA ÀS NORMAS DE TRÂNSITO PELO CONDUTOR,SAÍDA DE LEITO CARROÇÁVEL,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,1,0,1,0,0,0,1,1,-22.85411774,-43.1018014,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,0,,,,1.0
329734.0,2020-12-22,,15:30:00,RJ,101,296,ITABORAI,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,NUBLADO,DUPLA,Reta,Sim,6,0,2,0,4,0,2,2,-22.7670498,-42.91019601,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,15,,,,1.0
329739.0,2020-12-22,,16:50:00,RJ,101,308,SAO GONCALO,FALTA DE ATENÇÃO À CONDUÇÃO,QUEDA DE OCUPANTE DE VEÍCULO,COM VÍTIMAS FERIDAS,ANOITECER,Crescente,CHUVA,DUPLA,Reta,Sim,2,0,2,0,0,0,2,1,-22.79309326,-43.02479595,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,16,,,,1.0
329848.0,2020-12-22,,23:30:00,RJ,101,"318,4",SAO GONCALO,DEFEITO MECÂNICO NO VEÍCULO,COLISÃO COM OBJETO ESTÁTICO,COM VÍTIMAS FERIDAS,PLENA NOITE,Crescente,CHUVA,DUPLA,Reta,Não,1,0,1,0,0,0,1,1,-22.84562994,-43.09841211,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,23,,,,1.0
330173.0,2020-12-24,,09:50:00,RJ,101,261,RIO BONITO,DESOBEDIÊNCIA ÀS NORMAS DE TRÂNSITO PELO CONDUTOR,COLISÃO COM OBJETO ESTÁTICO,SEM VÍTIMAS,PLENO DIA,Crescente,CHUVA,DUPLA,Curva,Não,1,0,0,0,1,0,0,1,-22.71139378,-42.61157199,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,,9,,,,0.0
330327.0,2020-12-24,,19:40:00,RJ,101,254,RIO BONITO,SINALIZAÇÃO DA VIA INSUFICIENTE OU INADEQUADA,COLISÃO COM OBJETO ESTÁTICO,SEM VÍTIMAS,PLENA NOITE,Crescente,NUBLADO,DUPLA,Em Obras;Reta;Ponte,Não,2,0,0,0,2,0,0,1,-22.692225,-42.549546,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,,19,,,,0.0
330328.0,2020-12-24,,20:10:00,RJ,101,316,SAO GONCALO,INGESTÃO DE ÁLCOOL,COLISÃO COM OBJETO ESTÁTICO,SEM VÍTIMAS,PLENA NOITE,Crescente,CHUVA,DUPLA,Reta,Não,3,0,0,0,3,0,0,2,-22.82835879,-43.09208739,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,20,,,,0.0
330354.0,2020-12-24,,22:00:00,RJ,101,264,RIO BONITO,DEFEITO MECÂNICO NO VEÍCULO,INCÊNDIO,SEM VÍTIMAS,PLENA NOITE,Decrescente,CHUVA,DUPLA,Reta,Sim,5,0,0,0,5,0,0,1,-22.71818337,-42.63600702,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,,22,,,,0.0
330488.0,2020-12-25,,15:50:00,RJ,101,282,ITABORAI,FALTA DE ATENÇÃO À CONDUÇÃO,TOMBAMENTO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CHUVA,DUPLA,Viaduto,Não,2,0,0,2,0,0,2,1,-22.7371391,-42.79664601,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2020,,15,,,,1.0
330494.0,2020-12-25,,15:30:00,RJ,101,321,NITEROI,FALTA DE ATENÇÃO À CONDUÇÃO,COLISÃO COM OBJETO ESTÁTICO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CHUVA,MÚLTIPLA,Reta,Sim,2,0,1,0,1,0,1,1,-22.86981096,-43.11046465,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,15,,,,1.0
330625.0,2020-12-26,,12:10:00,RJ,101,299,SAO GONCALO,FALTA DE ATENÇÃO À CONDUÇÃO,ATROPELAMENTO DE PEDESTRE,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CÉU CLARO,DUPLA,Reta,Sim,2,0,0,1,1,0,1,2,-22.77432673,-42.93823207,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2020,,12,,,,1.0
